,find-train,irrelevant,find-flight,find-restaurant,purchase,find-around-me,provide-showtimes,find-hotel,Sentence,Predicted,Intent
233,0.00021846294112037867,0.7440360188484192,0.0002484572760295123,0.026467682793736458,0.013029167428612709,0.005906071048229933,0.0015360398683696985,0.20855814218521118,"Merci de me réserver une Chevrolet (arrivée et départ à Monaco), ça sera sans limite de budget évidemment. Pour les dates c'est à confirmer, mais à priori du 18 au 26 mai.",irrelevant,irrelevant
234,0.020805561915040016,0.6232304573059082,0.014847755432128906,0.0646989718079567,0.06958939880132675,0.15422984957695007,0.008101061917841434,0.044496916234493256,Au Luxembourg où faire une manucure,irrelevant,find-around-me
235,5.728503310820088e-06,0.9989217519760132,1.714157042442821e-05,0.0008217888535000384,2.7131902243127115e-05,4.2527470213826746e-05,7.565072792203864e-06,0.0001564418344059959,"Si on change la ville et qu'on dit qu'on part de Langon ça sera sûrement plus avantageux que ces prix, surtout si on part de nuit, du coup je veux bien que tu compares",irrelevant,irrelevant
236,0.02738160826265812,0.44514793157577515,0.03257203474640846,0.1149061769247055,0.1710122972726822,0.07441109418869019,0.029463090002536774,0.10510572791099548,"J'aimerai que tu trouve des gîte, dispos en Ardèche",irrelevant,find-hotel
237,0.03387615829706192,0.6423952579498291,0.05116712674498558,0.06028169021010399,0.07112292945384979,0.03502852842211723,0.015032006427645683,0.09109632670879364,Francaise et pas trop cher,irrelevant,irrelevant
238,0.03369273990392685,0.6297667622566223,0.05026419088244438,0.061582185328006744,0.049040962010622025,0.03440596163272858,0.10800939053297043,0.03323785960674286,Ton film préféré ?,irrelevant,irrelevant
239,0.015944888815283775,0.7093446850776672,0.03421790897846222,0.09395375102758408,0.041743937879800797,0.026985419914126396,0.02023223787546158,0.05757718160748482,"salut génie, et oui tu me proposerais quoi",irrelevant,irrelevant
240,0.023008977994322777,0.2840423583984375,0.02605285309255123,0.15066669881343842,0.05581408366560936,0.34970834851264954,0.036557260900735855,0.07414945960044861,est ce quil y a un marcher local de spécialité sur Vauvert,find-around-me,find-around-me
241,0.01899961195886135,0.42374616861343384,0.013124327175319195,0.06431538611650467,0.3951038718223572,0.048796482384204865,0.0054939608089625835,0.030420172959566116,"Bonjour je voudrais acheter du matériel de pêche pour ma mère, une idée où aller ?",irrelevant,purchase
242,0.06290607899427414,0.3966943919658661,0.05502564460039139,0.22456033527851105,0.09261443465948105,0.04754653945565224,0.022098440676927567,0.09855415672063828,aux alentours de Bordeaux,irrelevant,irrelevant
243,0.03450820967555046,0.738193154335022,0.037381723523139954,0.04652811959385872,0.06949201226234436,0.021028293296694756,0.014288442209362984,0.038579970598220825,merci pour la meteo,irrelevant,irrelevant
244,0.009285210631787777,0.8422919511795044,0.015291434712707996,0.02559117041528225,0.025437481701374054,0.016961628571152687,0.01419665478169918,0.05094442889094353,Je vais regarder tout cela. Merci 😁,irrelevant,irrelevant
245,0.039398692548274994,0.3870988190174103,0.062107622623443604,0.09746628254652023,0.16102023422718048,0.13868100941181183,0.012047809548676014,0.10217960178852081,Es-tu en mesure de nous trouver un hôtel spa ?,irrelevant,find-hotel
246,0.03082495927810669,0.7350462675094604,0.0267837755382061,0.05324703827500343,0.02656005136668682,0.06689050793647766,0.02990993671119213,0.030737517401576042,Ok point relai,irrelevant,irrelevant
247,0.04697101190686226,0.434320867061615,0.03583290055394173,0.2055867463350296,0.09227652102708817,0.025679143145680428,0.04738207161426544,0.11195071041584015,Donne-moi la liste des restaurants étoilés à Bordeaux,irrelevant,find-restaurant
248,0.49030715227127075,0.24692843854427338,0.03835659101605415,0.01975168101489544,0.12256184965372086,0.05609884485602379,0.0016159301158040762,0.024379488080739975,bonsoir pour demain j'aurais besoin d'un billet de train pour Marseille,find-train,find-train
249,0.007339990232139826,0.8259939551353455,0.03501599282026291,0.02546064928174019,0.019507553428411484,0.05783301964402199,0.0036076416727155447,0.02524127997457981,Est-ce que tu penses avoir des défauts ?,irrelevant,irrelevant
250,0.010641450993716717,0.6020179986953735,0.029804682359099388,0.0338498055934906,0.014712389558553696,0.023187924176454544,0.253682017326355,0.03210364654660225,quels seront les films au programme ??,irrelevant,irrelevant
251,0.016315840184688568,0.7985742688179016,0.021038223057985306,0.04067014902830124,0.048275262117385864,0.05035065487027168,0.0024582562036812305,0.02231745980679989,Il faut voir avec Kine Cap Beaune ou le centre Artrois Kinesithérapie idiwii,irrelevant,irrelevant
252,0.047823552042245865,0.5051095485687256,0.04091932624578476,0.026957832276821136,0.053624145686626434,0.06661073118448257,0.07530015707015991,0.18365465104579926,Où dormir à Québec pendant les Fête de la Nouvelle France ?,irrelevant,find-hotel
253,0.055332038551568985,0.542525589466095,0.0661526694893837,0.1057024672627449,0.0612851046025753,0.05207862704992294,0.04444606229662895,0.07247743755578995,menthe poivrée,irrelevant,irrelevant
254,0.004196217283606529,0.8197699785232544,0.009128812700510025,0.020785052329301834,0.10236024856567383,0.02301015518605709,0.004296714905649424,0.016452811658382416,"https://www.conforama.fr/canape-salon-sejour/canape/tous-les-canapes/canape-d-angle-convertible-et-reversible-4-places-en-tissu-maja-coloris-taupe/p/594825 Ce produit est épuisé sur ce site, tu penses pouvoir le trouver ailleurs",irrelevant,purchase
255,0.0018152063712477684,0.13048423826694489,0.005784587934613228,0.04536836966872215,0.6703201532363892,0.005902223754674196,0.0009861527942121029,0.13933910429477692,Trouve moi un gilet noir en laine pour femme taille 36 budget max 100 euros,purchase,purchase
256,0.024289309978485107,0.6044164896011353,0.022544339299201965,0.0374833308160305,0.21316435933113098,0.030319832265377045,0.019604772329330444,0.04817758500576019,Ouaiiiis enfin la suite des Avengers ! Réserves 5 places stp,irrelevant,purchase
257,0.01615370810031891,0.6779963970184326,0.06920426338911057,0.03213459253311157,0.06232225522398949,0.06701523065567017,0.051996685564517975,0.023176884278655052,les faits se sont produit avant le 14/09/2019,irrelevant,irrelevant
258,0.0002317259059054777,0.9518197178840637,0.0003185784735251218,0.002423766301944852,0.022680392488837242,0.0023404669482260942,0.0004780231392942369,0.01970733143389225,Est ce que tu crois que j'ai la possibilité que tu fasses décaler les dates pour ma visite des vignobles bordelais + dégustation de vins que j'avais réservé pour la semaine du 12 juin ? Il faudrait décalé au 20 juillet stp,irrelevant,irrelevant
259,0.002276515355333686,0.8957950472831726,0.0021960146259516478,0.03265571594238281,0.020777922123670578,0.026079582050442696,0.0030945122707635164,0.01712479256093502,C'est dans tes cordes d'envoyer une lettre de ma part ?,irrelevant,irrelevant
260,0.006880654022097588,0.7796539068222046,0.0333801731467247,0.020829567685723305,0.04470598325133324,0.09514909982681274,0.009548346512019634,0.009852279908955097,C'est en espèces s'il vous plaît,irrelevant,irrelevant
261,0.007328645791858435,0.7308963537216187,0.011761728674173355,0.08953820168972015,0.035525958985090256,0.022708334028720856,0.01026228442788124,0.09197846800088882,"La toute première à 18€79, mets la de côté champion on va sûrement passer commande dans la soirée",irrelevant,irrelevant
262,0.048772599548101425,0.5321969389915466,0.04617626219987869,0.07652068138122559,0.07366352528333664,0.1611989289522171,0.02453577145934105,0.036935340613126755,tu peux le conseiller sur le choix de soins,irrelevant,irrelevant
263,0.0036613033153116703,0.20218107104301453,0.011246263049542904,0.47535958886146545,0.12022345513105392,0.09495269507169724,0.001942408038303256,0.09043318033218384,j'ai besoin que tu cherches des endroit ou commander à manger à emporter près de l'hotel,find-restaurant,find-restaurant
264,0.019160360097885132,0.7679579854011536,0.01834821328520775,0.0857885330915451,0.0403585359454155,0.013414708897471428,0.014860497787594795,0.04011115804314613,j'ai faim dépêche-toi,irrelevant,irrelevant
265,1.6210371995839523e-06,0.0015408021863549948,1.937392880790867e-06,0.004431331530213356,0.29939743876457214,0.015651455149054527,4.443857903879689e-07,0.6789750456809998,"Je cherche une maison pour les 30 ans de mon mari. Pour un week-end, nous serions une trentaine. Il faudrait une dizaine de chambres, une piscine et un jardins. Tu peux me trouver ça ?",find-hotel,find-hotel
266,0.007271732669323683,0.3074432611465454,0.011198113672435284,0.08283726125955582,0.5403187274932861,0.01659265346825123,0.0010793735273182392,0.0332588367164135,Commande moi un tapis de jeu retro gaming à moins de 40 pr le budget merci bcp,purchase,purchase
267,0.0022528283298015594,0.9541606307029724,0.005585620645433664,0.006500954274088144,0.00729609839618206,0.005249237176030874,0.005416839849203825,0.013537818565964699,Les coordonnées téléphoniques sont aussi dispo ?,irrelevant,irrelevant
268,0.02164764143526554,0.2948237657546997,0.021872302517294884,0.19138266146183014,0.2822709083557129,0.049348343163728714,0.023963242769241333,0.11469116061925888,"Oui, peux tu me réserver une table pour 2 au supercoin stp",irrelevant,irrelevant
269,0.028902530670166016,0.7050634026527405,0.03751850128173828,0.07323623448610306,0.05042501911520958,0.03289780393242836,0.03491303697228432,0.03704342618584633,Pas d’autres abonnements,irrelevant,irrelevant
270,0.021918997168540955,0.7547925114631653,0.017882104963064194,0.06461823731660843,0.04659697413444519,0.037306055426597595,0.016673583537340164,0.040211521089076996,le Cabinet Apelbaum sur st victor,irrelevant,irrelevant
271,0.02365030348300934,0.7995367646217346,0.024510538205504417,0.04289228096604347,0.02549116499722004,0.029104959219694138,0.011193922720849514,0.043620120733976364,merci encore à bientôt,irrelevant,irrelevant
272,0.04671584069728851,0.6638485193252563,0.037936922162771225,0.057447999715805054,0.04575621336698532,0.04549342766404152,0.029855739325284958,0.07294534891843796,A très vite,irrelevant,irrelevant
273,0.008442942053079605,0.8804542422294617,0.014193801209330559,0.010486493818461895,0.022301731631159782,0.03263498842716217,0.017882676795125008,0.013603053987026215,les informations c'est top,irrelevant,irrelevant
274,0.038953665643930435,0.3403319716453552,0.027857782319188118,0.02666417509317398,0.5371114015579224,0.018319448456168175,0.0022126357071101665,0.008548908866941929,"je veux savoir où acheter le pain le moins cher, lidl peut être ?",purchase,purchase
275,0.0485941581428051,0.44128337502479553,0.04245608299970627,0.07058586180210114,0.2293393313884735,0.05194312706589699,0.01809593290090561,0.09770215302705765,pour une coupe simple,irrelevant,irrelevant
276,0.06385830044746399,0.38732001185417175,0.07340720295906067,0.08825968205928802,0.15403947234153748,0.12328314781188965,0.0384591743350029,0.07137301564216614,Où trouver de la beuh,irrelevant,irrelevant
277,0.016232410445809364,0.9051263928413391,0.005885187536478043,0.019237849861383438,0.012240367941558361,0.017373038455843925,0.01617841050028801,0.007726392708718777,Tu es capable de programmer mon heure de réveil,irrelevant,irrelevant
278,0.06751179695129395,0.5004106163978577,0.0967046469449997,0.10623742640018463,0.06922197341918945,0.07770679891109467,0.03787317872047424,0.04433353990316391,neuf a moins de 90euros,irrelevant,irrelevant
279,0.03934010863304138,0.6745848655700684,0.04764028638601303,0.06196017563343048,0.048452965915203094,0.04279603436589241,0.04409832879900932,0.04112721607089043,si tu las,irrelevant,irrelevant
280,0.0012340022949501872,0.5105141401290894,0.002567492425441742,0.023114612326025963,0.3652750849723816,0.03384864702820778,0.0008259857422672212,0.06262002885341644,"Mon médecin me recommande d'avoir une chaise adaptée car j'ai beaucoup de soucis en bas du dos, trouve moi en une stp",irrelevant,purchase
281,0.016688073053956032,0.12528441846370697,0.2443641722202301,0.016872799023985863,0.5390718579292297,0.02536160871386528,0.0021157467272132635,0.03024134412407875,Apparemment tu sais aussi trouver des billets d’avions. Es tu capable de trouver le meilleur prix ?,purchase,find-flight
282,8.654586963530164e-06,0.428934246301651,5.2930499805370346e-05,0.5670145153999329,0.0004423833452165127,0.0033866686280816793,1.7412046872777864e-05,0.0001431653945473954,Pour la journée de demain je vais faire visiter le jardin du luxembourg et les catacombes de paris. Mais arrivée l'heure du déjeuner il nous faudrait un endroit ou manger. On peut manger ou selon toi ?,find-restaurant,find-restaurant
283,0.035837024450302124,0.683885931968689,0.040342673659324646,0.05219130590558052,0.07455047219991684,0.039116937667131424,0.03551337867975235,0.03856224939227104,Volontier oui,irrelevant,irrelevant
284,0.0344725027680397,0.6264732480049133,0.05268838256597519,0.04262787103652954,0.04517504945397377,0.029633324593305588,0.018089618533849716,0.15084004402160645,3 adultes et 2 chambres,irrelevant,irrelevant
285,0.02765779197216034,0.6512391567230225,0.04418501257896423,0.08841750770807266,0.06867460906505585,0.03227280452847481,0.009331821464002132,0.07822137326002121,Il gardinetto à 20 h 30 pour huit,irrelevant,irrelevant
286,0.018504634499549866,0.863631010055542,0.01598375476896763,0.02664356119930744,0.01602049544453621,0.022361796349287033,0.02239074930548668,0.014463959261775017,Et à Carrefour de Nice lingostiere ?,irrelevant,irrelevant
287,0.0014954636571928859,0.07722645998001099,0.006107374094426632,0.8538356423377991,0.026691123843193054,0.016074351966381073,0.003261529142037034,0.015308012254536152,Tu me conseilles quoi comme endroit où manger avec des menus à 35€/pers par exemple,find-restaurant,find-restaurant
288,0.053997576236724854,0.2992226183414459,0.0958593413233757,0.13738566637039185,0.11035284399986267,0.19655589759349823,0.025923633947968483,0.08070238679647446,Trouve un dentiste,irrelevant,find-around-me
289,0.020436104387044907,0.629183292388916,0.007010731380432844,0.09645713120698929,0.16120967268943787,0.024993855506181717,0.010086849331855774,0.05062232166528702,Faire achat ecohub j'ai pas de limite de budget jsp cb ça coûte,irrelevant,purchase
290,0.00898273941129446,0.34511637687683105,0.0030528733041137457,0.015332426875829697,0.49047064781188965,0.052747614681720734,0.00048577526467852294,0.08381147682666779,Mes parents ont besoin d'une femme de ménage j'aimerais que tu te charges d'en trouver une,purchase,find-around-me
291,0.020967142656445503,0.5390375852584839,0.13758520781993866,0.08191358298063278,0.03707479313015938,0.09224741160869598,0.037276968359947205,0.05389729142189026,Compare moi les vols Marseille/Rome et Nice/Rome du 13/03/2019,irrelevant,find-flight
292,0.013985920697450638,0.855553150177002,0.015555473044514656,0.050479643046855927,0.02086605131626129,0.008719748817384243,0.009262246079742908,0.025577818974852562,ça va bien ?,irrelevant,irrelevant
293,0.01389245968312025,0.39618608355522156,0.02692991867661476,0.2843121886253357,0.018931809812784195,0.09562789648771286,0.017228562384843826,0.1468910425901413,Un lieu sympa à me conseiller pour déjeuner ? 🙂,irrelevant,find-restaurant
294,0.04306276887655258,0.09435310959815979,0.05617506057024002,0.06128392368555069,0.6543365120887756,0.04995358735322952,0.0030477624386548996,0.03778725862503052,Je cherche un anémomètre connecté pour le prix moins de £100 stp,purchase,purchase
295,0.005587356630712748,0.8295900225639343,0.015117224305868149,0.022328771650791168,0.07947143167257309,0.019998306408524513,0.0010511697037145495,0.02685561776161194,Je préfèrerais que tu regardes pour des activités similaires mais à destination d'adultes car c'est un EVJF,irrelevant,irrelevant
296,0.04893405735492706,0.5653772354125977,0.06083002686500549,0.09687589108943939,0.0662030428647995,0.04898378252983093,0.03562706708908081,0.07716885954141617,"Midi, pates",irrelevant,irrelevant
297,0.008453059941530228,0.7693308591842651,0.0224233977496624,0.030345894396305084,0.0360243134200573,0.056948862969875336,0.04981416463851929,0.026659559458494186,J'ai pas noté les coordonnées tu peux me les redonner ?,irrelevant,irrelevant
298,0.0375078022480011,0.6767023205757141,0.043003227561712265,0.05255468562245369,0.07176054269075394,0.04900126904249191,0.03346075862646103,0.036009326577186584,Avenue coup,irrelevant,irrelevant
299,0.028938723728060722,0.6049135327339172,0.055838122963905334,0.08530478924512863,0.06783335655927658,0.06017308682203293,0.04614630341529846,0.05085217207670212,Tu peux?,irrelevant,irrelevant
300,0.004584974609315395,0.886706531047821,0.007722961716353893,0.0313863568007946,0.015466971322894096,0.019741397351026535,0.011981130577623844,0.022409746423363686,Est ce que la tendance ne serait pas au moyen alternatif,irrelevant,irrelevant
301,0.032294221222400665,0.6718541383743286,0.04835670441389084,0.05725720524787903,0.04326260834932327,0.04783904552459717,0.036788471043109894,0.062347546219825745,Le clos Romain a Moirans,irrelevant,irrelevant
302,0.0011712051928043365,0.044219985604286194,0.0005168415373191237,0.04931744560599327,0.1327747106552124,0.7457783222198486,8.28753545647487e-05,0.02613864280283451,Est ce que ça serait possible que tu me trouve une société ou entreprise qui permettent de faire des contrats pour des entretiens de chaudières dans des résidences ?,find-around-me,find-around-me
303,0.008645372465252876,0.8624283671379089,0.010517921298742294,0.02924290858209133,0.04146493598818779,0.024750670418143272,0.009941709227859974,0.01300809159874916,ok c'est bon,irrelevant,irrelevant
304,0.001246900763362646,0.02287980727851391,0.004013597499579191,0.913621723651886,0.03171801567077637,0.001811433583498001,3.816835305769928e-05,0.02467033825814724,"J'aimerais manger dans un resto d'asie, pour un prix d'à peu près 15 euros",find-restaurant,find-restaurant
305,0.05623845383524895,0.5668874382972717,0.06191761791706085,0.08117789030075073,0.07010632753372192,0.05398465692996979,0.04502934217453003,0.0646582618355751,fnf,irrelevant,irrelevant
306,0.008950465358793736,0.9094536900520325,0.010369589552283287,0.024602456018328667,0.018011029809713364,0.007785823196172714,0.006092986091971397,0.014733956195414066,Super merci !!,irrelevant,irrelevant
307,0.06162073835730553,0.5704826712608337,0.05871415138244629,0.10600776225328445,0.05712524801492691,0.0474139004945755,0.043114807456731796,0.0555206835269928,15h,irrelevant,irrelevant
308,0.006245411466807127,0.028404854238033295,0.007421134505420923,0.714357316493988,0.01591266319155693,0.21466773748397827,0.00220121699385345,0.010789621621370316,Y a-t-il un resto sympa à côté de la ou je me trouve,find-restaurant,find-restaurant
309,0.012983165681362152,0.2942793071269989,0.06249942258000374,0.11963554471731186,0.10439879447221756,0.28399473428726196,0.08469550311565399,0.03751349821686745,Autour de ma géoloc est ce qu'il y a des ciné,irrelevant,find-around-me
310,0.002449694089591503,0.7764011025428772,0.0024116714484989643,0.18473048508167267,0.014318066649138927,0.00719991372898221,0.00848421547561884,0.004004845395684242,Tu as de bonnes adresses de restaurants pour moi ? Gastronomie Française ce serait l'idéal,irrelevant,find-restaurant
311,0.07288284599781036,0.4329495429992676,0.06834878772497177,0.09023991227149963,0.05312959849834442,0.07246949523687363,0.1273016780614853,0.08267814666032791,Films de la semaine,irrelevant,provide-showtimes
312,0.032649844884872437,0.27292099595069885,0.06601689010858536,0.4533105492591858,0.06385207921266556,0.03806133195757866,0.02959064394235611,0.04359767958521843,manger des moules a vannes,find-restaurant,find-restaurant
313,0.012318924069404602,0.29354432225227356,0.038856882601976395,0.5750980973243713,0.017992909997701645,0.03225607052445412,0.024051344022154808,0.005881443154066801,Ou manger demain midi a vérac,find-restaurant,find-restaurant
314,0.017454424872994423,0.6681413054466248,0.03131686896085739,0.10057782381772995,0.03307632356882095,0.10307178646326065,0.029429033398628235,0.016932427883148193,il est ouvert ?,irrelevant,irrelevant
315,0.0015573959099128842,0.5760692954063416,0.004135369788855314,0.018568838015198708,0.17056342959403992,0.21792231500148773,0.001067553530447185,0.010115895420312881,"Je m’apprêtais à faire une recette et je vois qu'il faut de l'huile de coco, où puis je en trouver?",irrelevant,purchase
316,0.0007270088535733521,0.9860318899154663,0.0007236215169541538,0.0037956517189741135,0.0036885554436594248,0.0033860420808196068,0.00041589411557652056,0.001231456408277154,"ok merci, non pas de taxi c'est bon",irrelevant,irrelevant
317,0.009562978520989418,0.6645161509513855,0.0328780934214592,0.18776991963386536,0.02682366967201233,0.06453078240156174,0.008032647892832756,0.00588566716760397,Quel est le resto japonais le plus proche?,irrelevant,find-restaurant
318,0.008455616421997547,0.5443336367607117,0.01742524839937687,0.038972217589616776,0.07169732451438904,0.006965307053178549,0.005596381612122059,0.30655428767204285,"Une chambre classique avec 3 lits simple, sans budget",irrelevant,irrelevant
319,0.010110167786478996,0.343501478433609,0.008891742676496506,0.5149227380752563,0.02347397245466709,0.08597376942634583,0.0017458584625273943,0.0113802719861269,Je suis à la recherche d'un bon brunch ouvert pour dimanche 15h vers st nazaire,find-restaurant,find-restaurant
320,0.003206124296411872,0.6262036561965942,0.049714282155036926,0.014356742613017559,0.11542989313602448,0.011420972645282745,0.00645754998549819,0.17321078479290009,J’ai travaillé pendant les 3 dernières années avec un salaire net de 2200 euros en faisant 30h par semaines.,irrelevant,irrelevant
321,0.007515056524425745,0.7822244763374329,0.070982426404953,0.01706589199602604,0.05735050141811371,0.03695617616176605,0.020680410787463188,0.00722508504986763,Le pilote de l'avion était de quel société ?,irrelevant,irrelevant
322,4.2539006244624034e-05,0.9847914576530457,0.0003054897242691368,0.003582071978598833,0.001089168363250792,0.007718394044786692,0.0005999559652991593,0.0018709731521084905,"Mon génie je ne comprends pas ce qu'il se passe, je ne vois plus tes messages s'afficher mais j'ai les notifs !",irrelevant,irrelevant
323,0.014896661974489689,0.11023280769586563,0.030577000230550766,0.7377843856811523,0.038516461849212646,0.026699941605329514,0.007379211951047182,0.03391354903578758,Peux-tu me proposer un restaurant tchèque,find-restaurant,find-restaurant
324,0.03269081190228462,0.19121958315372467,0.052304841578006744,0.1339489370584488,0.2958498001098633,0.16474272310733795,0.014601295813918114,0.1146419495344162,Tu peux me trouver un cardiologue pour aujourd'hui sur Nice,purchase,find-around-me
325,0.0187237486243248,0.8721330165863037,0.004257852677255869,0.026651659980416298,0.03521127253770828,0.02955961413681507,0.006916251499205828,0.006546579767018557,Je voudrais que chaque matin quand j'allume mon téléphone tu me dises la météo,irrelevant,irrelevant
326,0.019825443625450134,0.23950707912445068,0.10680925846099854,0.16090527176856995,0.3069242537021637,0.04805348813533783,0.006542930379509926,0.11143229156732559,On aimerait offrir un snowboard pour les 30 ans d'un cousin,purchase,purchase
327,0.03654291480779648,0.5769986510276794,0.0664946660399437,0.09290553629398346,0.05323106423020363,0.048698149621486664,0.04501824080944061,0.08011073619127274,Iphone 6,irrelevant,irrelevant
328,0.05441617965698242,0.5033888816833496,0.03631351888179779,0.12763401865959167,0.05480877682566643,0.055433355271816254,0.030429987236857414,0.13757531344890594,mercedes classe a amg à réserver (05/08 - 20/08) 300€ max,irrelevant,irrelevant
329,0.0282648466527462,0.4768196940422058,0.07627212256193161,0.08752473443746567,0.2233055830001831,0.05567743629217148,0.008406905457377434,0.043728653341531754,Où puis-je trouver un site zoophile ?,irrelevant,irrelevant
330,0.006154065951704979,0.5113111138343811,0.00210831337608397,0.44195231795310974,0.017439713701605797,0.009670249186456203,0.004790433682501316,0.006573824677616358,"Coucou idiwii, tu pourrais faire une résa au restaurant ? 20h30 demain soir",irrelevant,find-restaurant
331,0.04351867735385895,0.7783945202827454,0.028412876650691032,0.040864359587430954,0.040093328803777695,0.0191557165235281,0.01961963251233101,0.029940901324152946,Selon le temps,irrelevant,irrelevant
332,0.0060156662948429585,0.12421460449695587,0.005931751802563667,0.12857991456985474,0.02355876751244068,0.6435623168945312,0.03501793369650841,0.03311903029680252,Tu peux me dire s'il y a une bibliothèque qui ouvre à 8h dans le coin ?,find-around-me,find-around-me
333,0.04538910090923309,0.4396246075630188,0.0492294579744339,0.20113512873649597,0.14950600266456604,0.03625248372554779,0.03459617868065834,0.04426706209778786,perpignan cuisine moléculaire,irrelevant,irrelevant
334,0.07408494502305984,0.4737256169319153,0.020058583468198776,0.04103473201394081,0.025035537779331207,0.04320463538169861,0.0009946954669430852,0.32186129689216614,"Salut idiwii, le weekend prochain je vais à la Fête des Lumières de Lyon et j'ai un hotel première classe à Meyzieu",irrelevant,irrelevant
335,0.011805344372987747,0.8633615374565125,0.023338688537478447,0.0362568199634552,0.019609954208135605,0.018318451941013336,0.006294935010373592,0.02101425640285015,Comment rentrer un rappel ?,irrelevant,irrelevant
336,0.04105972871184349,0.6617481112480164,0.0494353286921978,0.06711716204881668,0.051096636801958084,0.04554164037108421,0.03615102544426918,0.04785041883587837,ouais bof,irrelevant,irrelevant
337,2.839589251379948e-05,0.9544305205345154,2.4732098609092645e-05,3.507608926156536e-05,0.005635077599436045,0.021231623366475105,2.05161686608335e-05,0.01859394833445549,Je pars en vacances 1 semaine et j'aurais besoin qu'une personne vienne s'occuper de mes chats ainsi que mes lapins. Pour mes chats j'ai déjà essayé les pensions mais ça s'est toujours ma passé,irrelevant,find-around-me
338,0.003294779686257243,0.12105540186166763,0.00462781498208642,0.5422272682189941,0.12249629944562912,0.14217516779899597,0.0006318247178569436,0.06349150091409683,"Salut idiwii, je cherche un endroit pour travailler cet après midi avec une bonne connexion wifi !",find-restaurant,find-around-me
339,0.011923610232770443,0.8905890583992004,0.01675543002784252,0.01979769952595234,0.022160185500979424,0.015322962775826454,0.014147697947919369,0.009303437545895576,Quel est ton signe astrologique ?,irrelevant,irrelevant
340,0.02850763499736786,0.4924335777759552,0.07415756583213806,0.12245151400566101,0.053969305008649826,0.06482584774494171,0.03190108388662338,0.13175351917743683,Près du centre d'annecy,irrelevant,irrelevant
341,0.00980468187481165,0.8885166049003601,0.007287891581654549,0.035880833864212036,0.019517961889505386,0.010646987706422806,0.006425000727176666,0.02192000299692154,Ok je veux bien,irrelevant,irrelevant
342,0.05142326280474663,0.5775030255317688,0.06202248856425285,0.08381485193967819,0.06437759101390839,0.054077569395303726,0.046136729419231415,0.060644570738077164,Francaise,irrelevant,irrelevant
343,0.03869562968611717,0.653367817401886,0.049020297825336456,0.0821523517370224,0.047036975622177124,0.046079061925411224,0.04003436490893364,0.0436134897172451,Ganay?,irrelevant,irrelevant
344,0.02514374442398548,0.37203797698020935,0.04478373005986214,0.27126479148864746,0.16263654828071594,0.043380916118621826,0.03232235461473465,0.048429928719997406,recherche cuisine halale à nanterre,irrelevant,find-restaurant
345,0.8385877013206482,0.030284976586699486,0.0419173464179039,0.00813868548721075,0.05162866786122322,0.021453311666846275,0.0013017613673582673,0.006687633693218231,"Cc, j'ai besoin que tu me trouve le billet le moins cher pour aller de Saint Malo à Nice en train",find-train,find-train
346,0.3875795602798462,0.533229649066925,0.006386032328009605,0.02851552516222,0.023727329447865486,0.0064327651634812355,0.005331808235496283,0.008797374553978443,Alors la gare de départ ça serait Les Aubrais pour le train,irrelevant,irrelevant
347,0.05598008260130882,0.5335896015167236,0.06959633529186249,0.09142795205116272,0.06918139010667801,0.06642444431781769,0.05019436404109001,0.06360578536987305,Aujourdhui,irrelevant,irrelevant
348,0.043212492018938065,0.5302267074584961,0.08062033355236053,0.20474620163440704,0.03702387586236,0.047228578478097916,0.039573829621076584,0.017367953434586525,demain pour midi,irrelevant,irrelevant
349,0.03167083486914635,0.7503739595413208,0.030010195448994637,0.05011077597737312,0.04487396776676178,0.03959740698337555,0.02511645294725895,0.02824646793305874,ravies de te retrouver Pleez,irrelevant,irrelevant
350,0.06255951523780823,0.47483715415000916,0.08567357063293457,0.09632652997970581,0.07204199582338333,0.05790490284562111,0.05274442583322525,0.09791193902492523,gogo gadjeto assistant personnel,irrelevant,irrelevant
351,0.008561430498957634,0.0851181223988533,0.011255511082708836,0.04649490490555763,0.009303534403443336,0.1416809856891632,0.0014521288685500622,0.6961333751678467,"Nous cherchons un gîte rustique pas loin de Toulon, que peux tu nous trouver à partir de £60 la nuit",find-hotel,find-hotel
352,0.0023465086705982685,0.9639301896095276,0.002360175596550107,0.01370439026504755,0.005782358814030886,0.00264198356308043,0.0028428577352315187,0.006391542498022318,Et sinon tu fais quoi dans la vie,irrelevant,irrelevant
353,2.164552097383421e-05,0.10326161980628967,0.0002196269779233262,0.003756448393687606,0.8802578449249268,0.011390062049031258,9.40822883421788e-06,0.0010833661071956158,"Tu peux passer une commande pour moi ? Je dois commander un lot de 20 chaise de bureaux s'il te plait, merci de le faire pour moi. Je précise c'est sans limite de budget.",purchase,purchase
354,0.07185979932546616,0.5314512848854065,0.06453556567430496,0.08367719501256943,0.07238129526376724,0.054957687854766846,0.06289801746606827,0.05823911726474762,nice,irrelevant,irrelevant
355,0.0032218617852777243,0.7635236382484436,0.022883251309394836,0.0192366074770689,0.13196606934070587,0.03710755705833435,0.016987623646855354,0.005073417443782091,"Coucou! Trouves moi le bouquin ""Ender's Game"" s'il te plait, par Orson Scott Card",irrelevant,purchase
356,0.014755433425307274,0.6177623867988586,0.05032318830490112,0.07893157750368118,0.08874528855085373,0.06941238790750504,0.03284058719873428,0.047229163348674774,Mon papa est mort.,irrelevant,irrelevant
